user_id,wallet,bank,fines,coins,diamonds,paypal,t1,t2,t3,t4
3369,0,5800,0,0,0,0,0,0,0,0
3370,5000,10000,0,0,0,0,0,0,0,0
3371,5000,10000,0,0,0,0,0,0,0,0
3372,0,23010,0,0,0,0,0,0,0,0
3373,5000,10000,0,0,0,0,0,0,0,0
3374,4200,10000,0,0,0,0,0,0,0,0
3375,5000,6000,0,0,0,0,0,0,0,0
3376,5000,10000,0,0,0,0,0,0,0,0
3377,5000,10000,0,0,0,0,0,0,0,0
3379,5000,10000,0,0,0,0,0,0,0,0
3380,0,35400,0,0,0,0,0,0,0,0
3381,0,0,0,0,0,0,0,0,0,0
3382,0,28100,0,0,0,0,0,0,0,0
3383,0,400,0,0,0,0,0,0,0,0
3384,5000,10000,0,0,0,0,0,0,0,0
3385,5000,10000,0,0,0,0,0,0,0,0
3386,5000,10000,0,0,0,0,0,0,0,0
3387,5000,10000,0,0,0,0,0,0,0,0
3388,4200,10000,0,0,0,0,0,0,0,0
3389,5000,10000,0,0,0,0,0,0,0,0
3390,1600,10000,0,0,0,0,0,0,0,0
3391,4600,10000,0,0,0,0,0,0,0,0
3392,0,19078,0,0,0,0,0,0,0,0
3393,1300,10000,0,0,0,0,0,0,0,0
3394,5000,10000,0,0,0,0,0,0,0,0
3395,5000,10000,0,0,0,0,0,0,0,0
3396,5000,10000,0,0,0,0,0,0,0,0
3397,5000,10000,0,0,0,0,0,0,0,0
3398,5000,10000,0,0,0,0,0,0,0,0
3399,5000,10000,0,0,0,0,0,0,0,0
3400,2300,10000,0,0,0,0,0,0,0,0
3401,1400,10000,0,0,0,0,0,0,0,0
3402,0,65000,0,0,0,0,0,0,0,0
3403,0,205710,0,0,0,0,0,0,0,0
3404,0,11074,0,0,0,0,0,0,0,0
3405,5000,10000,0,0,0,0,0,0,0,0
3406,5000,10000,0,0,0,0,0,0,0,0
3407,5000,10000,0,0,0,0,0,0,0,0
3408,0,90420,0,0,0,0,0,0,0,0
3409,3100,10000,0,0,0,0,0,0,0,0
3410,5000,10000,0,0,0,0,0,0,0,0
3411,5000,10000,0,0,0,0,0,0,0,0
3413,4500,10000,0,0,0,0,0,0,0,0
3414,3200,10000,0,0,0,0,0,0,0,0
3415,5000,10000,0,0,0,0,0,0,0,0
3416,5000,10000,0,0,0,0,0,0,0,0
3417,3400,10000,0,0,0,0,0,0,0,0
3418,5000,10000,0,0,0,0,0,0,0,0
3419,5000,10000,0,0,0,0,0,0,0,0
3420,0,174720,0,0,0,0,0,0,0,0
3421,0,117210,0,0,0,0,0,0,0,0
3422,3800,10000,0,0,0,0,0,0,0,0
3423,0,12150,0,0,0,0,0,0,0,0
3424,5000,10000,0,0,0,0,0,0,0,0
3425,4400,10000,0,0,0,0,0,0,0,0
3426,5000,10000,0,0,0,0,0,0,0,0
3427,0,8100,0,0,0,0,0,0,0,0
3428,400,10000,0,0,0,0,0,0,0,0
3429,2400,10000,0,0,0,0,0,0,0,0
3430,0,246050,0,0,0,0,0,0,0,0
3431,0,330450,0,0,0,0,0,0,0,0
3432,3900,10000,0,0,0,0,0,0,0,0
3433,3800,10000,0,0,0,0,0,0,0,0
3434,5000,10000,0,0,0,0,0,0,0,0
3435,0,9900,0,0,0,0,0,0,0,0
3436,5000,10000,0,0,0,0,0,0,0,0
3437,5000,10000,0,0,0,0,0,0,0,0
3438,0,10000,0,0,0,0,0,0,0,0
3439,5000,10000,0,0,0,0,0,0,0,0
3440,4600,10000,0,0,0,0,0,0,0,0
3442,5000,10000,0,0,0,0,0,0,0,0
3443,5000,10000,0,0,0,0,0,0,0,0
3444,5000,10000,0,0,0,0,0,0,0,0
3445,5000,10000,0,0,0,0,0,0,0,0
3446,5000,10000,0,0,0,0,0,0,0,0
3447,5000,10000,0,0,0,0,0,0,0,0
3448,5000,10000,0,0,0,0,0,0,0,0
3449,5000,10000,0,0,0,0,0,0,0,0
3450,5000,10000,0,0,0,0,0,0,0,0
3451,0,9800,0,0,0,0,0,0,0,0
3452,5000,10000,0,0,0,0,0,0,0,0
3453,5000,10000,0,0,0,0,0,0,0,0
3454,5000,10000,0,0,0,0,0,0,0,0
3455,1600,10000,0,0,0,0,0,0,0,0
3456,5000,10000,0,0,0,0,0,0,0,0
3457,5000,10000,0,0,0,0,0,0,0,0
3458,5000,10000,0,0,0,0,0,0,0,0
3459,3500,61310,0,0,0,0,0,0,0,0
3460,0,1071880,0,0,0,0,0,0,0,0
3461,5000,10000,0,0,0,0,0,0,0,0
3462,5000,10000,0,0,0,0,0,0,0,0
3463,0,60510,0,0,0,0,0,0,0,0
3464,2600,10000,0,0,0,0,0,0,0,0
3465,5000,10000,0,0,0,0,0,0,0,0
3466,5000,10000,0,0,0,0,0,0,0,0
3467,3500,120010,0,0,0,0,0,0,0,0
3468,5000,10000,0,0,0,0,0,0,0,0
3469,0,56310,0,0,0,0,0,0,0,0
3470,5000,10000,0,0,0,0,0,0,0,0
3471,5000,10000,0,0,0,0,0,0,0,0
3472,5000,10000,0,0,0,0,0,0,0,0
3473,3600,10000,0,0,0,0,0,0,0,0
3474,4400,10000,0,0,0,0,0,0,0,0
3475,5000,10000,0,0,0,0,0,0,0,0
3476,5000,10000,0,0,0,0,0,0,0,0
3477,5000,10000,0,0,0,0,0,0,0,0
3478,5000,10000,0,0,0,0,0,0,0,0
3479,5000,10000,0,0,0,0,0,0,0,0
3480,0,5000,0,0,0,0,0,0,0,0
3482,1500,10000,0,0,0,0,0,0,0,0
3483,5000,10000,0,0,0,0,0,0,0,0
3484,5000,10000,0,0,0,0,0,0,0,0
3485,5000,10000,0,0,0,0,0,0,0,0
3486,5000,10000,0,0,0,0,0,0,0,0
3487,315000,302249,0,0,0,0,0,0,0,0
3488,5000,10000,0,0,0,0,0,0,0,0
3489,5000,10000,0,0,0,0,0,0,0,0
3490,5000,10000,0,0,0,0,0,0,0,0
3491,5000,10000,0,0,0,0,0,0,0,0
3492,5000,10000,0,0,0,0,0,0,0,0
3493,5000,10000,0,0,0,0,0,0,0,0
3494,0,2871205,0,0,0,0,0,0,0,0
3495,0,14997045,0,0,0,0,1,1,0,0
3496,5000,10000,0,0,0,0,0,0,0,0
3497,0,178546,0,0,0,0,0,0,0,0
3498,0,10700,0,0,0,0,0,0,0,0
3499,5000,10000,0,0,0,0,0,0,0,0
3500,5000,10000,0,0,0,0,0,0,0,0
3502,500,60000,0,0,0,0,0,0,0,0
3503,5000,10000,0,0,0,0,0,0,0,0
3504,5000,10000,0,0,0,0,0,0,0,0
3505,2100,10000,0,0,0,0,0,0,0,0
3506,0,4802,0,0,0,0,0,0,0,0
3507,5000,10000,0,0,0,0,0,0,0,0
3508,5000,10000,0,0,0,0,0,0,0,0
3509,5000,10000,0,0,0,0,0,0,0,0
3510,1800,10000,0,0,0,0,0,0,0,0
3511,5000,10000,0,0,0,0,0,0,0,0
3512,0,118910,0,0,0,0,0,0,0,0
3513,5000,10000,0,0,0,0,0,0,0,0
3514,5000,10000,0,0,0,0,0,0,0,0
3515,4600,10000,0,0,0,0,0,0,0,0
3516,5000,10000,0,0,0,0,0,0,0,0
3517,5000,7000,0,0,0,0,0,0,0,0
3518,0,62620,0,0,0,0,0,0,0,0
3519,5000,10000,0,0,0,0,0,0,0,0
3520,0,86000,0,0,0,0,0,0,0,0
3521,5000,10000,0,0,0,0,0,0,0,0
3522,4500,10000,0,0,0,0,0,0,0,0
3523,4200,10000,0,0,0,0,0,0,0,0
3524,5000,10000,0,0,0,0,0,0,0,0
3525,5000,10000,0,0,0,0,0,0,0,0
3526,5000,10000,0,0,0,0,0,0,0,0
3527,5000,10000,0,0,0,0,0,0,0,0
3528,5000,10000,0,0,0,0,0,0,0,0
3529,0,4200,0,0,0,0,0,0,0,0
3530,5000,60000,0,0,0,0,0,0,0,0
3531,5000,10000,0,0,0,0,0,0,0,0
3532,5000,10000,0,0,0,0,0,0,0,0
3533,5000,10000,0,0,0,0,0,0,0,0
3534,5000,10000,0,0,0,0,0,0,0,0
3535,5000,10000,0,0,0,0,0,0,0,0
3536,5000,10000,0,0,0,0,0,0,0,0
3537,5000,10000,0,0,0,0,0,0,0,0
3538,5000,10000,0,0,0,0,0,0,0,0
3539,4000,10000,0,0,0,0,0,0,0,0
3540,1100,10000,0,0,0,0,0,0,0,0
3541,5000,10000,0,0,0,0,0,0,0,0
3542,5000,10000,0,0,0,0,0,0,0,0
3543,5000,10000,0,0,0,0,0,0,0,0
3544,800,10000,0,0,0,0,0,0,0,0
3545,1300,10000,0,0,0,0,0,0,0,0
3546,0,34220,0,0,0,0,0,0,0,0
3547,4400,10000,0,0,0,0,0,0,0,0
3548,0,13130,0,0,0,0,0,0,0,0
3549,5000,10000,0,0,0,0,0,0,0,0
3550,0,9000,0,0,0,0,0,0,0,0
3551,5000,10000,0,0,0,0,0,0,0,0
3552,0,2446,0,0,0,0,0,0,0,0
3553,5000,10000,0,0,0,0,0,0,0,0
3554,9,0,0,0,0,0,0,0,0,0
3555,5000,10000,0,0,0,0,0,0,0,0
3556,5000,10000,0,0,0,0,0,0,0,0
3557,1200,631,0,0,0,0,0,0,0,0
3558,0,126010,0,0,0,0,0,0,0,0
3559,3200,10000,0,0,0,0,0,0,0,0
3560,3200,10000,0,0,0,0,0,0,0,0
3561,5000,10000,0,0,0,0,0,0,0,0
3562,5000,10000,0,0,0,0,0,0,0,0
3563,5000,10000,0,0,0,0,0,0,0,0
3564,5000,10000,0,0,0,0,0,0,0,0
3565,0,52058,0,0,0,0,0,0,0,0
3566,4200,1310,0,0,0,0,0,0,0,0
3567,4400,10000,0,0,0,0,0,0,0,0
3568,0,3000,0,0,0,0,0,0,0,0
3569,5000,10000,0,0,0,0,0,0,0,0
3570,5000,10000,0,0,0,0,0,0,0,0
3571,1500,10000,0,0,0,0,0,0,0,0
3572,0,7500,0,0,0,0,0,0,0,0
3573,5000,10001,0,0,0,0,0,0,0,0
3574,3700,9999,0,0,0,0,0,0,0,0
3575,5000,10000,0,0,0,0,0,0,0,0
3576,4400,10000,0,0,0,0,0,0,0,0
3577,3600,61620,0,0,0,0,0,0,0,0
3578,2600,10000,0,0,0,0,0,0,0,0
3579,4800,67000,0,0,0,0,0,0,0,0
3580,3100,10000,0,0,0,0,0,0,0,0
3581,5000,10000,0,0,0,0,0,0,0,0
3582,0,4200,0,0,0,0,0,0,0,0
3583,5000,10000,0,0,0,0,0,0,0,0
3584,5000,10000,0,0,0,0,0,0,0,0
3585,3200,60000,0,0,0,0,0,0,0,0
3586,3900,10000,0,0,0,0,0,0,0,0
3587,5000,10000,0,0,0,0,0,0,0,0
3588,3200,10000,0,0,0,0,0,0,0,0
3589,5000,10000,0,0,0,0,0,0,0,0
3590,5000,10000,0,0,0,0,0,0,0,0
3591,5000,10000,0,0,0,0,0,0,0,0
3592,5000,10000,0,0,0,0,0,0,0,0
3593,5000,10000,0,0,0,0,0,0,0,0
3594,5000,10000,0,0,0,0,0,0,0,0
3595,0,7499,0,0,0,0,0,0,0,0
3596,5000,10000,0,0,0,0,0,0,0,0
3597,5000,10000,0,0,0,0,0,0,0,0
3598,0,9300,0,0,0,0,0,0,0,0
3599,0,10000,0,0,0,0,0,0,0,0
3600,0,3465,0,0,0,820000,0,0,0,0
3601,5000,10000,0,0,0,0,0,0,0,0
3602,0,32402,0,0,0,0,0,0,0,0
3603,5000,10000,0,0,0,0,0,0,0,0
3604,4000,10000,0,0,0,0,0,0,0,0
3605,3600,10000,0,0,0,0,0,0,0,0
3606,5000,10000,0,0,0,0,0,0,0,0
3607,2800,9000,0,0,0,0,0,0,0,0
3608,0,2600,0,0,0,0,0,0,0,0
3609,5000,10000,0,0,0,0,0,0,0,0
3610,5000,10000,0,0,0,0,0,0,0,0
3612,5000,10000,0,0,0,0,0,0,0,0
3613,0,26810,0,0,0,0,0,0,0,0
3614,3000,10000,0,0,0,0,0,0,0,0
3615,4200,10000,0,0,0,0,0,0,0,0
3616,2000,5047365,0,0,0,0,0,0,0,0
3617,5000,10000,0,0,0,0,0,0,0,0
3618,5000,10000,0,0,0,0,0,0,0,0
3619,0,9300,0,0,0,0,0,0,0,0
3620,5000,10000,0,0,0,0,0,0,0,0
3621,0,16110,0,0,0,0,0,0,0,0
3622,4600,10000,0,0,0,0,0,0,0,0
3623,5000,10000,0,0,0,0,0,0,0,0
3624,0,6850,0,0,0,0,0,0,0,0
3625,4000,10000,0,0,0,0,0,0,0,0
3626,0,66799,0,0,0,0,0,0,0,0
3627,4200,10000,0,0,0,0,0,0,0,0
3628,5000,10000,0,0,0,0,0,0,0,0
3629,2500,10000,0,0,0,0,0,0,0,0
3630,4400,10000,0,0,0,0,0,0,0,0
3631,5000,10000,0,0,0,0,0,0,0,0
3632,200,10000,0,0,0,0,0,0,0,0
3633,4400,10000,0,0,0,0,0,0,0,0
3634,5000,10000,0,0,0,0,0,0,0,0
3635,5000,10000,0,0,0,0,0,0,0,0
3636,3800,10000,0,0,0,0,0,0,0,0
3637,0,165330,0,0,0,0,0,0,0,0
3638,0,37000,0,0,0,0,0,0,0,0
3639,5000,10000,0,0,0,0,0,0,0,0
3640,5000,10000,0,0,0,0,0,0,0,0
3641,5000,10000,0,0,0,0,0,0,0,0
3642,5000,10000,0,0,0,0,0,0,0,0
3643,4400,10000,0,0,0,0,0,0,0,0
3644,5000,10000,0,0,0,0,0,0,0,0
3645,0,12169,0,0,0,0,0,0,0,0
3646,5000,10000,0,0,0,0,0,0,0,0
3647,4000,10000,0,0,0,0,0,0,0,0
3648,2202,10000,0,0,0,0,0,0,0,0
3649,0,72710,0,0,0,0,0,0,0,0
3650,5000,10000,0,0,0,0,0,0,0,0
3651,5000,10000,0,0,0,0,0,0,0,0
3652,5000,10000,0,0,0,0,0,0,0,0
3653,4400,10000,0,0,0,0,0,0,0,0
3654,5000,10000,0,0,0,0,0,0,0,0
3655,0,16399,0,0,0,0,0,0,0,0
3656,5000,37000,0,0,0,0,0,0,0,0
3657,5000,10000,0,0,0,0,0,0,0,0
3658,0,5900,0,0,0,0,0,0,0,0
3659,5000,10000,0,0,0,0,0,0,0,0
3660,5000,10000,0,0,0,0,0,0,0,0
3661,0,476262,0,0,0,0,0,0,0,0
3662,5000,10000,0,0,0,0,0,0,0,0
3663,0,4438,0,0,0,0,0,0,0,0
3664,4400,10000,0,0,0,0,0,0,0,0
3665,0,74499,0,0,0,0,0,0,0,0
3666,5000,33975,0,0,0,0,0,0,0,0
3667,5000,60000,0,0,0,0,0,0,0,0
3668,1200,10000,0,0,0,0,0,0,0,0
3670,5000,10000,0,0,0,0,0,0,0,0
3671,5000,10000,0,0,0,0,0,0,0,0
3672,5000,10000,0,0,0,0,0,0,0,0
3673,5000,10000,0,0,0,0,0,0,0,0
3674,5000,10000,0,0,0,0,0,0,0,0
3675,3800,60000,0,0,0,0,0,0,0,0
3676,5000,10000,0,0,0,0,0,0,0,0
3677,5000,10000,0,0,0,0,0,0,0,0
3678,0,475048,0,0,0,0,0,0,0,0
3679,5000,10000,0,0,0,0,0,0,0,0
3680,0,29000,0,0,0,0,0,0,0,0
3681,0,43652,0,0,0,0,0,0,0,0
3682,4000,10000,0,0,0,0,0,0,0,0
3683,5000,10000,0,0,0,0,0,0,0,0
3684,5000,10000,0,0,0,0,0,0,0,0
3685,0,51229184,0,0,0,0,0,0,0,0
3686,5000,10000,0,0,0,0,0,0,0,0
3687,4600,10000,0,0,0,0,0,0,0,0
3688,5000,20000,0,0,0,0,0,0,0,0
3689,4400,10000,0,0,0,0,0,0,0,0
3690,3000,10000,0,0,0,0,0,0,0,0
3691,0,78026,0,0,0,0,0,0,0,0
3692,1300,82270,0,0,0,0,0,0,0,0
3693,0,118740,0,0,0,0,0,0,0,0
3694,3100,10000,0,0,0,0,0,0,0,0
3695,5000,10000,0,0,0,0,0,0,0,0
3696,5000,10000,0,0,0,0,0,0,0,0
3697,4000,10000,0,0,0,0,0,0,0,0
3698,5000,10000,0,0,0,0,0,0,0,0
3699,5000,10000,0,0,0,0,0,0,0,0
3700,5000,10000,0,0,0,0,0,0,0,0
3701,5000,10000,0,0,0,0,0,0,0,0
3702,3200,10000,0,0,0,0,0,0,0,0
3703,0,8500,0,0,0,0,0,0,0,0
3704,5000,10000,0,0,0,0,0,0,0,0
3705,0,24898,0,0,0,0,0,0,0,0
3706,5000,10000,0,0,0,0,0,0,0,0
3707,5000,10000,0,0,0,0,0,0,0,0
3708,5000,10000,0,0,0,0,0,0,0,0
3709,5000,10000,0,0,0,0,0,0,0,0
3710,5000,10000,0,0,0,0,0,0,0,0
3711,5000,10000,0,0,0,0,0,0,0,0
3712,4200,10000,0,0,0,0,0,0,0,0
3713,5000,10000,0,0,0,0,0,0,0,0
3714,5000,10000,0,0,0,0,0,0,0,0
3715,5000,10000,0,0,0,0,0,0,0,0
3716,5000,10000,0,0,0,0,0,0,0,0
3717,0,9050,0,0,0,0,0,0,0,0
3718,5000,10000,0,0,0,0,0,0,0,0
3719,4200,10000,0,0,0,0,0,0,0,0
3720,2900,10000,0,0,0,0,0,0,0,0
3721,4000,10000,0,0,0,0,0,0,0,0
3722,360000,0,0,0,0,50000,0,0,0,0
3723,5000,10000,0,0,0,0,0,0,0,0
3724,5000,10000,0,0,0,0,0,0,0,0
3725,1800,10000,0,0,0,0,0,0,0,0
3726,3000,14000,0,0,0,0,0,0,0,0
3727,5000,10000,0,0,0,0,0,0,0,0
3728,5000,10000,0,0,0,0,0,0,0,0
3729,5000,10000,0,0,0,0,0,0,0,0
3730,3200,10000,0,0,0,0,0,0,0,0
3731,3600,10000,0,0,0,0,0,0,0,0
3732,5000,10000,0,0,0,0,0,0,0,0
3733,5000,10000,0,0,0,0,0,0,0,0
3734,5000,10000,0,0,0,0,0,0,0,0
3735,5000,10000,0,0,0,0,0,0,0,0
3736,5000,10000,0,0,0,0,0,0,0,0
3737,5000,10000,0,0,0,0,0,0,0,0
3738,5000,10000,0,0,0,0,0,0,0,0
3739,5000,10000,0,0,0,0,0,0,0,0
3740,5000,10000,0,0,0,0,0,0,0,0
3741,5000,10000,0,0,0,0,0,0,0,0
3742,4600,10000,0,0,0,0,0,0,0,0
3743,2200,10000,0,0,0,0,0,0,0,0
3744,5000,10000,0,0,0,0,0,0,0,0
3745,5000,10000,0,0,0,0,0,0,0,0
3746,5000,10000,0,0,0,0,0,0,0,0
3747,5000,10000,0,0,0,0,0,0,0,0
3748,5000,10000,0,0,0,0,0,0,0,0
3749,2700,10000,0,0,0,0,0,0,0,0
3750,0,50920,0,0,0,0,0,0,0,0
3751,5000,10000,0,0,0,0,0,0,0,0
3752,4200,10000,0,0,0,0,0,0,0,0
3753,4500,10000,0,0,0,0,0,0,0,0
3754,5000,10000,0,0,0,0,0,0,0,0
3755,0,14400,0,0,0,0,0,0,0,0
3756,5000,10000,0,0,0,0,0,0,0,0
3757,5000,10000,0,0,0,0,0,0,0,0
3758,5000,10000,0,0,0,0,0,0,0,0
3759,5000,10000,0,0,0,0,0,0,0,0
3760,5000,10000,0,0,0,0,0,0,0,0
3761,5000,10000,0,0,0,0,0,0,0,0
3762,5000,10000,0,0,0,0,0,0,0,0
3763,5000,10000,0,0,0,0,0,0,0,0
3764,5000,10000,0,0,0,0,0,0,0,0
3765,5000,10000,0,0,0,0,0,0,0,0
3766,5000,10000,0,0,0,0,0,0,0,0
3767,5000,10000,0,0,0,0,0,0,0,0
3768,5000,10000,0,0,0,0,0,0,0,0
3769,5000,10000,0,0,0,0,0,0,0,0
3770,5000,10000,0,0,0,0,0,0,0,0
3771,4600,10000,0,0,0,0,0,0,0,0
3772,0,5000,0,0,0,0,0,0,0,0
3773,3800,10000,0,0,0,0,0,0,0,0
3775,5000,10000,0,0,0,0,0,0,0,0
3776,5000,10000,0,0,0,0,0,0,0,0
3777,4400,10000,0,0,0,0,0,0,0,0
3778,5000,10000,0,0,0,0,0,0,0,0
3779,5000,10000,0,0,0,0,0,0,0,0
3780,2300,10000,0,0,0,0,0,0,0,0
3781,5000,10000,0,0,0,0,0,0,0,0
3782,5000,10000,0,0,0,0,0,0,0,0
3783,5000,10000,0,0,0,0,0,0,0,0
3784,0,68810,0,0,0,0,0,0,0,0
3785,5000,10000,0,0,0,0,0,0,0,0
3786,3900,60000,0,0,0,0,0,0,0,0
3787,0,181220,0,0,0,0,0,0,0,0
3788,5000,10000,0,0,0,0,0,0,0,0
3789,5000,10000,0,0,0,0,0,0,0,0
3790,5000,10000,0,0,0,0,0,0,0,0
3791,3000,10000,0,0,0,0,0,0,0,0
3792,5000,10000,0,0,0,0,0,0,0,0
3793,0,0,0,0,0,0,0,0,0,0
3794,5000,10000,0,0,0,0,0,0,0,0
3795,0,49310,0,0,0,0,0,0,0,0
3796,1300,10000,0,0,0,0,0,0,0,0
3797,5000,10000,0,0,0,0,0,0,0,0
3798,5000,10000,0,0,0,0,0,0,0,0
3799,5000,10000,0,0,0,0,0,0,0,0
3800,4200,10000,0,0,0,0,0,0,0,0
3801,700,10000,0,0,0,0,0,0,0,0
3802,5000,10000,0,0,0,0,0,0,0,0
3803,4000,10000,0,0,0,0,0,0,0,0
3804,5000,10000,0,0,0,0,0,0,0,0
3805,5000,10000,0,0,0,0,0,0,0,0
3806,0,15727453,0,0,0,10000,0,0,0,0
3807,5000,10000,0,0,0,0,0,0,0,0
3808,5000,10000,0,0,0,0,0,0,0,0
3809,0,159808,0,0,0,0,0,0,0,0
3810,5000,10000,0,0,0,0,0,0,0,0
3811,5000,10000,0,0,0,0,0,0,0,0
3812,5000,5000,0,0,0,0,0,0,0,0
3813,4000,10000,0,0,0,0,0,0,0,0
3814,4400,10000,0,0,0,0,0,0,0,0
3815,0,65487,0,0,0,0,0,0,0,0
3816,4200,10000,0,0,0,0,0,0,0,0
3817,5000,10000,0,0,0,0,0,0,0,0
3818,5000,10000,0,0,0,0,0,0,0,0
3819,0,4990,0,0,0,0,0,0,0,0
3820,3600,120010,0,0,0,0,0,0,0,0
3821,5000,10000,0,0,0,0,0,0,0,0
3822,900,10000,0,0,0,0,0,0,0,0
3823,5000,10000,0,0,0,0,0,0,0,0
3824,0,131510,0,0,0,0,0,0,0,0
3825,5000,10000,0,0,0,0,0,0,0,0
3826,5000,10000,0,0,0,0,0,0,0,0
3827,5000,10000,0,0,0,0,0,0,0,0
3828,5000,10000,0,0,0,0,0,0,0,0
3829,0,24310,0,0,0,0,0,0,0,0
3830,3700,10000,0,0,0,0,0,0,0,0
3831,5000,10000,0,0,0,0,0,0,0,0
3832,0,60940,0,0,0,0,0,0,0,0
3833,0,52750,0,0,0,0,0,0,0,0
3834,5000,10000,0,0,0,0,0,0,0,0
3835,5000,10000,0,0,0,0,0,0,0,0
3836,5000,10000,0,0,0,0,0,0,0,0
3837,2500,10000,0,0,0,0,0,0,0,0
3838,3800,10000,0,0,0,0,0,0,0,0
3839,0,106110,0,0,0,0,0,0,0,0
3840,5000,10000,0,0,0,0,0,0,0,0
3841,5000,10000,0,0,0,0,0,0,0,0
3842,2800,10000,0,0,0,0,0,0,0,0
3843,5000,10000,0,0,0,0,0,0,0,0
3844,5000,10000,0,0,0,0,0,0,0,0
3845,5000,10000,0,0,0,0,0,0,0,0
3846,0,89148,0,0,0,0,0,0,0,0
3847,0,6600,0,0,0,0,0,0,0,0
3848,4400,10000,0,0,0,0,0,0,0,0
3849,0,61310,0,0,0,0,0,0,0,0
3850,0,51209,0,0,0,0,0,0,0,0
3851,0,48700,0,0,0,0,0,0,0,0
3852,5000,10000,0,0,0,0,0,0,0,0
3853,5000,10000,0,0,0,0,0,0,0,0
3854,5000,10000,0,0,0,0,0,0,0,0
3855,4400,20000,0,0,0,0,0,0,0,0
3856,2400,10000,0,0,0,0,0,0,0,0
3857,5000,10000,0,0,0,0,0,0,0,0
3858,0,27425,0,0,0,0,0,0,0,0
3859,5000,10000,0,0,0,0,0,0,0,0
3860,0,42290,0,0,0,0,0,0,0,0
3861,5000,10000,0,0,0,0,0,0,0,0
3862,3400,10000,0,0,0,0,0,0,0,0
3863,3100,10000,0,0,0,0,0,0,0,0
3864,0,2330,0,0,0,0,0,0,0,0
3865,5000,10000,0,0,0,0,0,0,0,0
3866,5000,10000,0,0,0,0,0,0,0,0
3867,5000,10000,0,0,0,0,0,0,0,0
3868,5000,10000,0,0,0,0,0,0,0,0
3869,5000,10000,0,0,0,0,0,0,0,0
3870,5000,10000,0,0,0,0,0,0,0,0
3871,5000,2365,0,0,0,0,0,0,0,0
3872,5000,10000,0,0,0,0,0,0,0,0
3873,0,45510,0,0,0,0,0,0,0,0
3874,5000,10000,0,0,0,0,0,0,0,0
3875,5000,10000,0,0,0,0,0,0,0,0
3876,5000,10000,0,0,0,0,0,0,0,0
3877,5000,10000,0,0,0,0,0,0,0,0
3878,4400,10000,0,0,0,0,0,0,0,0
3879,0,75010,0,0,0,0,0,0,0,0
3880,2000,60000,0,0,0,0,0,0,0,0
3881,5000,10000,0,0,0,0,0,0,0,0
3882,5000,10000,0,0,0,0,0,0,0,0
3883,5000,10000,0,0,0,0,0,0,0,0
3884,1792,106775,0,0,0,0,0,0,0,0
3885,5000,10000,0,0,0,0,0,0,0,0
3886,5000,10000,0,0,0,0,0,0,0,0
3887,5000,10000,0,0,0,0,0,0,0,0
3888,3400,10000,0,0,0,0,0,0,0,0
3889,5000,10000,0,0,0,0,0,0,0,0
3890,0,8000,0,0,0,0,0,0,0,0
3891,1200,10000,0,0,0,0,0,0,0,0
3892,5000,10000,0,0,0,0,0,0,0,0
3893,3900,10000,0,0,0,0,0,0,0,0
3894,4200,10000,0,0,0,0,0,0,0,0
3895,2600,10000,0,0,0,0,0,0,0,0
3896,5000,10000,0,0,0,0,0,0,0,0
3897,0,14176314,0,0,0,0,0,0,0,0
3898,3700,10000,0,0,0,0,0,0,0,0
3899,0,78340,0,0,0,0,0,0,0,0
3900,3400,10000,0,0,0,0,0,0,0,0
3901,5000,10000,0,0,0,0,0,0,0,0
3902,4600,10000,0,0,0,0,0,0,0,0
3903,5000,10000,0,0,0,0,0,0,0,0
3904,5000,10000,0,0,0,0,0,0,0,0
3905,5000,10000,0,0,0,0,0,0,0,0
3906,5000,10000,0,0,0,0,0,0,0,0
3907,5000,10000,0,0,0,0,0,0,0,0
3908,5000,10000,0,0,0,0,0,0,0,0
3909,0,60000,0,0,0,0,0,0,0,0
3910,1800,10000,0,0,0,0,0,0,0,0
3911,5000,10000,0,0,0,0,0,0,0,0
3912,2700,10000,0,0,0,0,0,0,0,0
3913,5000,10000,0,0,0,0,0,0,0,0
3914,5000,10000,0,0,0,0,0,0,0,0
3915,3900,10000,0,0,0,0,0,0,0,0
3916,900,10000,0,0,0,0,0,0,0,0
3917,5000,10000,0,0,0,0,0,0,0,0
3918,5000,10000,0,0,0,0,0,0,0,0
3919,5000,10000,0,0,0,0,0,0,0,0
3920,5000,10000,0,0,0,0,0,0,0,0
3921,4500,10000,0,0,0,0,0,0,0,0
3922,4400,10000,0,0,0,0,0,0,0,0
3923,3700,10000,0,0,0,0,0,0,0,0
3924,0,10000,0,0,0,0,0,0,0,0
3925,5000,10000,0,0,0,0,0,0,0,0
3926,5000,10000,0,0,0,0,0,0,0,0
3927,1700,10000,0,0,0,0,0,0,0,0
3928,5000,10000,0,0,0,0,0,0,0,0
3929,0,6600,0,0,0,0,0,0,0,0
3930,1700,10000,0,0,0,0,0,0,0,0
3931,5000,10000,0,0,0,0,0,0,0,0
3932,3500,10000,0,0,0,0,0,0,0,0
3933,4200,10000,0,0,0,0,0,0,0,0
3934,5000,10000,0,0,0,0,0,0,0,0
3935,5000,10000,0,0,0,0,0,0,0,0
3936,0,6800,0,0,0,0,0,0,0,0
3937,5000,10000,0,0,0,0,0,0,0,0
3938,0,35800,0,0,0,0,0,0,0,0
